Peak Number,Amplitude,Period (ns),Frequency (Hz),Energy (eV), Photons Flux in J/s
29709,55,0.0004000042105722912,14999842105201.148,2.2394319,5.07612519855707e+21
29710,74,0.001000010526425399,5999936842112.434,2.2394319,2.297261288194247e+22
29711,58,0.0004000042105722912,14999842105201.148,2.0503875,5.644986832378838e+21
29712,59,0.0006000063158566604,9999894736830.371,2.0503875,8.76197941295447e+21
29713,60,0.00040000421056873847,14999842105334.373,2.0676098,6.041008500708479e+21
29714,61,0.0006000063158566604,9999894736830.371,2.0676098,9.366080263028895e+21
29715,47,0.001000010526425399,5999936842112.434,2.0676098,9.267074845911416e+21
29716,72,0.0004000042105722912,14999842105201.148,1.8151875,8.699052241097471e+21
29717,54,0.0008000084211410297,7499921052633.881,1.8151875,9.786433771191195e+21
29718,59,0.00040000421056873847,14999842105334.373,2.0633209,5.841319608601726e+21
29719,68,0.0010000105264289516,5999936842091.117,2.0633209,1.9398349519079506e+22
29720,67,0.00040000421056873847,14999842105334.373,2.1992319,7.5328019888001e+21
29721,64,0.0008000084211410297,7499921052633.881,2.1992319,1.3746650455006564e+22
29722,50,0.0006000063158566604,9999894736830.371,2.1992319,6.292717188275259e+21
29723,57,0.001000010526425399,5999936842112.434,2.1992319,1.3630025429771929e+22
29724,68,0.0004000042105722912,14999842105201.148,2.1890097,7.759339807645584e+21
29725,60,0.00040000421056873847,14999842105334.373,2.1488987,6.041008500708479e+21
29726,67,0.0006000063158566604,9999894736830.371,2.1488987,1.1299202983267056e+22
29727,55,0.0004000042105722912,14999842105201.148,2.2688098,5.07612519855707e+21
29728,66,0.001000010526425399,5999936842112.434,2.2688098,1.8274050714708071e+22
29729,62,0.0008000084211410297,7499921052633.881,2.2688098,1.290090926490362e+22
29730,62,0.0006000063158566604,9999894736830.371,2.2688098,9.675681948692038e+21
29731,64,0.0004000042105722912,14999842105201.148,2.4404764,6.873325227533805e+21
29732,66,0.00040000421056873847,14999842105334.373,2.3982320,7.309620285857259e+21
29733,66,0.0008000084211410297,7499921052633.881,2.3982320,1.4619240571779441e+22
29734,61,0.0004000042105722912,14999842105201.148,2.6005875,6.244053508704416e+21
29735,70,0.001000010526425399,5999936842112.434,2.6005875,2.0556209481650492e+22
29736,78,0.0008000084211410297,7499921052633.881,2.6005875,2.0418608732485332e+22
29737,73,0.0008000084211410297,7499921052633.881,2.6005875,1.7884741278010247e+22
29738,66,0.0008000084211410297,7499921052633.881,2.6005875,1.4619240571779441e+22
29739,57,0.0006000063158566604,9999894736830.371,2.6005875,8.178015257882527e+21
29740,63,0.0004000042105722912,14999842105201.148,2.4650543,6.660211872090251e+21
29741,67,0.001000010526425399,5999936842112.434,2.4650543,1.8832004972067156e+22
29742,78,0.0006000063158566604,9999894736830.371,2.4650543,1.531395654938667e+22
29743,67,0.0008000084211410297,7499921052633.881,2.4650543,1.5065603977667104e+22
29744,58,0.001000010526425399,5999936842112.434,2.4650543,1.411246708087189e+22
29745,68,0.0004000042105722912,14999842105201.148,2.5352319,7.759339807645584e+21
29746,50,0.0006000063158531077,9999894736889.582,2.5352319,6.292717188237999e+21
29747,50,0.0008000084211445824,7499921052600.574,2.5352319,8.390289584391851e+21
29748,57,0.00040000421056873847,14999842105334.373,2.5339208,5.452010171889402e+21
29749,60,0.0004000042105722912,14999842105201.148,2.5769653,6.041008500762133e+21
29750,60,0.00040000421056873847,14999842105334.373,2.6557431,6.041008500708479e+21
29751,61,0.0006000063158566604,9999894736830.371,2.6557431,9.366080263028895e+21
29752,64,0.0006000063158566604,9999894736830.371,2.6557431,1.0309987841270184e+22
29753,62,0.0006000063158566604,9999894736830.371,2.6557431,9.675681948692038e+21
29754,44,0.00040000421056873847,14999842105334.373,2.5470764,3.2487201270476707e+21
29755,64,0.0004000042105722912,14999842105201.148,2.5605432,6.873325227533805e+21
29756,60,0.0008000084211410297,7499921052633.881,2.5605432,1.2082017001470612e+22
29757,78,0.00040000421056873847,14999842105334.373,2.6162764,1.020930436619733e+22
29758,57,0.0004000042105722912,14999842105201.148,2.6184987,5.452010171937825e+21
29759,57,0.00040000421056873847,14999842105334.373,2.6934098,5.452010171889402e+21
29760,64,0.0006000063158566604,9999894736830.371,2.6934098,1.0309987841270184e+22
29761,55,0.0006000063158566604,9999894736830.371,2.6934098,7.614187797813063e+21
29762,64,0.00040000421056873847,14999842105334.373,2.6184765,6.873325227472758e+21
29763,60,0.0008000084211410297,7499921052633.881,2.6184765,1.2082017001470612e+22
29764,71,0.0004000042105722912,14999842105201.148,2.7783209,8.459089958983865e+21
29765,64,0.0006000063158566604,9999894736830.371,2.7783209,1.0309987841270184e+22
29766,70,0.0008000084211410297,7499921052633.881,2.7783209,1.6444967585335e+22
29767,44,0.00040000421056873847,14999842105334.373,2.5444765,3.2487201270476707e+21
29768,50,0.0004000042105722912,14999842105201.148,2.4693876,4.1951447921959255e+21
29769,66,0.0006000063158566604,9999894736830.371,2.4693876,1.0964430428850811e+22
29770,56,0.0006000063158566604,9999894736830.371,2.4693876,7.893584440972485e+21
29771,56,0.0008000084211410297,7499921052633.881,2.4693876,1.05247792546144e+22
29772,62,0.00040000421056873847,14999842105334.373,2.2282098,6.450454632423164e+21
29773,74,0.0004000042105722912,14999842105201.148,2.2354986,9.189045152825955e+21
29774,81,0.0006000063158566604,9999894736830.371,2.2354986,1.651460698890959e+22
29775,54,0.00040000421056873847,14999842105334.373,2.0378763,4.893216885573868e+21
29776,68,0.001000010526425399,5999936842112.434,2.0378763,1.939834951901059e+22
29777,59,0.0008000084211410297,7499921052633.881,2.0378763,1.1682639217255334e+22
29778,59,0.0010000105264289516,5999936842091.117,2.0378763,1.4603299021608079e+22
29779,56,0.0006000063158566604,9999894736830.371,2.0378763,7.893584440972485e+21
29780,78,0.0006000063158531077,9999894736889.582,2.0378763,1.5313956549295994e+22
29781,56,0.0010000105264289516,5999936842091.117,2.0378763,1.3155974068303055e+22
29782,63,0.0008000084211410297,7499921052633.881,2.0378763,1.332042374412135e+22
29783,72,0.00040000421056873847,14999842105334.373,2.2024987,8.699052241020209e+21
29784,53,0.0006000063158566604,9999894736830.371,2.2024987,7.070497032746081e+21
29785,64,0.0004000042105722912,14999842105201.148,2.2881431,6.873325227533805e+21
29786,59,0.00040000421056873847,14999842105334.373,2.2094319,5.841319608601726e+21
29787,55,0.0008000084211410297,7499921052633.881,2.2094319,1.0152250397069056e+22
29788,44,0.0008000084211410297,7499921052633.881,2.2094319,6.497440254124196e+21
29789,59,0.0006000063158566604,9999894736830.371,2.2094319,8.76197941295447e+21
29790,61,0.0008000084211410297,7499921052633.881,2.2094319,1.2488107017353373e+22
29791,61,0.0004000042105722912,14999842105201.148,2.2396319,6.244053508704416e+21
29792,62,0.001000010526425399,5999936842112.434,2.2396319,1.6126136581115202e+22
29793,66,0.0006000063158566604,9999894736830.371,2.2396319,1.0964430428850811e+22
29794,69,0.00140001473699769,4285669172930.9272,2.2396319,2.7962318097796284e+22
29795,60,0.0006000063158566604,9999894736830.371,2.2396319,9.061512751116373e+21
29796,58,0.0006000063158531077,9999894736889.582,2.2396319,8.467480248493052e+21
29797,55,0.0004000042105722912,14999842105201.148,2.5463431,5.07612519855707e+21
29798,61,0.001000010526425399,5999936842112.434,2.5463431,1.5610133771677854e+22
29799,68,0.0006000063158566604,9999894736830.371,2.5463431,1.163900971143392e+22
29800,63,0.0004000042105722912,14999842105201.148,2.3644319,6.660211872090251e+21
29801,78,0.00040000421056873847,14999842105334.373,2.5407431,1.020930436619733e+22
29802,69,0.0006000063158566604,9999894736830.371,2.5407431,1.1983850613351404e+22
29803,50,0.0006000063158566604,9999894736830.371,2.5407431,6.292717188275259e+21
29804,66,0.0008000084211410297,7499921052633.881,2.5407431,1.4619240571779441e+22
29805,52,0.0008000084211410297,7499921052633.881,2.5407431,9.074937214437926e+21
29806,44,0.00040000421056873847,14999842105334.373,2.8635875,3.2487201270476707e+21
29807,56,0.0012000126317133208,4999947368415.186,2.8635875,1.578716888194497e+22
29808,56,0.0006000063158566604,9999894736830.371,2.8635875,7.893584440972485e+21
29809,72,0.0006000063158566604,9999894736830.371,2.8635875,1.3048578361607577e+22
29810,70,0.0008000084211410297,7499921052633.881,2.8635875,1.6444967585335e+22
29811,58,0.0006000063158531077,9999894736889.582,2.8635875,8.467480248493052e+21
29812,59,0.0010000105264289516,5999936842091.117,2.8635875,1.4603299021608079e+22
29813,65,0.00040000421056873847,14999842105334.373,2.9815876,7.089794698748146e+21
29814,54,0.0008000084211410297,7499921052633.881,2.9815876,9.786433771191195e+21
29815,61,0.0004000042105722912,14999842105201.148,3.0173653,6.244053508704416e+21
29816,52,0.0006000063158566604,9999894736830.371,3.0173653,6.806202910838521e+21
29817,74,0.0008000084211410297,7499921052633.881,3.0173653,1.8378090305570298e+22
29818,55,0.00040000421056873847,14999842105334.373,2.7963431,5.076125198511986e+21
29819,52,0.0006000063158566604,9999894736830.371,2.7963431,6.806202910838521e+21
29820,66,0.0004000042105722912,14999842105201.148,2.7591430,7.309620285922181e+21
29821,60,0.00040000421056873847,14999842105334.373,2.9179209,6.041008500708479e+21
29822,63,0.0004000042105722912,14999842105201.148,2.8928320,6.660211872090251e+21
29823,36,0.00040000421056873847,14999842105334.373,2.8887875,2.1747630602550523e+21
29824,47,0.0004000042105722912,14999842105201.148,2.8689208,3.70682993838432e+21
29825,58,0.00040000421056873847,14999842105334.373,2.8833209,5.6449868323287e+21
29826,62,0.0004000042105722912,14999842105201.148,2.9331653,6.450454632480456e+21
29827,60,0.0008000084211410297,7499921052633.881,2.9331653,1.2082017001470612e+22
29828,61,0.0008000084211410297,7499921052633.881,2.9331653,1.2488107017353373e+22
29829,60,0.0008000084211410297,7499921052633.881,2.9331653,1.2082017001470612e+22
29830,68,0.0006000063158566604,9999894736830.371,2.9331653,1.163900971143392e+22
29831,54,0.00040000421056873847,14999842105334.373,3.0362987,4.893216885573868e+21
29832,76,0.0008000084211410297,7499921052633.881,3.0362987,1.9384925055692847e+22
29833,61,0.0006000063158566604,9999894736830.371,3.0362987,9.366080263028895e+21
29834,55,0.0004000042105722912,14999842105201.148,2.9142319,5.07612519855707e+21
29835,46,0.00040000421056873847,14999842105334.373,2.8433209,3.550770552083095e+21
29836,52,0.0004000042105722912,14999842105201.148,2.8485653,4.537468607239113e+21
29837,53,0.001000010526425399,5999936842112.434,2.8485653,1.1784161721215558e+22
29838,69,0.0016000168422820593,3749960526316.9404,2.8485653,3.195693496888977e+22
29839,62,0.0004000042105722912,14999842105201.148,2.9848764,6.450454632480456e+21
29840,52,0.00040000421056873847,14999842105334.373,2.9662764,4.5374686071988127e+21
29841,54,0.0006000063158566604,9999894736830.371,2.9662764,7.339825328404262e+21
29842,55,0.0010000105264289516,5999936842091.117,2.9662764,1.2690312996370134e+22
29843,81,0.0008000084211410297,7499921052633.881,2.9662764,2.201947598518019e+22
29844,71,0.001000010526425399,5999936842112.434,2.9662764,2.1147724897346965e+22
29845,53,0.0006000063158566604,9999894736830.371,2.9662764,7.070497032746081e+21
29846,62,0.0006000063158566604,9999894736830.371,2.9662764,9.675681948692038e+21
29847,62,0.001000010526425399,5999936842112.434,2.9662764,1.6126136581115202e+22
29848,65,0.00040000421056873847,14999842105334.373,2.8926097,7.089794698748146e+21
29849,65,0.0010000105264289516,5999936842091.117,2.8926097,1.7724486746996304e+22
29850,68,0.00040000421056873847,14999842105334.373,2.8777209,7.759339807576669e+21
29851,76,0.0006000063158566604,9999894736830.371,2.8777209,1.4538693791791159e+22
29852,57,0.0006000063158566604,9999894736830.371,2.8777209,8.178015257882527e+21
29853,61,0.0008000084211410297,7499921052633.881,2.8777209,1.2488107017353373e+22
29854,54,0.0004000042105722912,14999842105201.148,2.6664097,4.893216885617328e+21
29855,75,0.0018000189475664286,3333298245616.7026,2.6664097,4.247584102077416e+22
29856,67,0.0012000126317133208,4999947368415.186,2.6664097,2.259840596653411e+22
29857,55,0.0006000063158531077,9999894736889.582,2.6664097,7.614187797767978e+21
29858,58,0.0016000168422820593,3749960526316.9404,2.6664097,2.2579947329415075e+22
29859,63,0.0006000063158566604,9999894736830.371,2.6664097,9.990317808105801e+21
29860,47,0.0006000063158566604,9999894736830.371,2.6664097,5.560244907560019e+21
29861,71,0.0008000084211410297,7499921052633.881,2.6664097,1.6918179917892598e+22
29862,76,0.0004000042105722912,14999842105201.148,2.4320542,9.692462527889468e+21
29863,63,0.0008000084211410297,7499921052633.881,2.4320542,1.332042374412135e+22
29864,56,0.0008000084211410297,7499921052633.881,2.4320542,1.05247792546144e+22
29865,54,0.0008000084211410297,7499921052633.881,2.4320542,9.786433771191195e+21
29866,62,0.00040000421056873847,14999842105334.373,2.5924763,6.450454632423164e+21
29867,58,0.0004000042105722912,14999842105201.148,2.5189876,5.644986832378838e+21
29868,63,0.0004000042105722912,14999842105201.148,2.5704986,6.660211872090251e+21
29869,42,0.0006000063158531077,9999894736889.582,2.5704986,4.440141248020732e+21
29870,48,0.0008000084211410297,7499921052633.881,2.5704986,7.732490880941192e+21
29871,54,0.0004000042105722912,14999842105201.148,2.4376098,4.893216885617328e+21
29872,61,0.00040000421056873847,14999842105334.373,2.4547208,6.244053508648958e+21
29873,67,0.0006000063158566604,9999894736830.371,2.4547208,1.1299202983267056e+22
29874,57,0.0004000042105722912,14999842105201.148,2.5035876,5.452010171937825e+21
29875,56,0.00040000421056873847,14999842105334.373,2.5486098,5.262389627283831e+21
29876,53,0.0004000042105722912,14999842105201.148,2.5050097,4.713664688511342e+21
29877,66,0.0006000063158566604,9999894736830.371,2.5050097,1.0964430428850811e+22
29878,54,0.0006000063158531077,9999894736889.582,2.5050097,7.339825328360802e+21
29879,57,0.0004000042105722912,14999842105201.148,2.5607653,5.452010171937825e+21
29880,57,0.0006000063158566604,9999894736830.371,2.5607653,8.178015257882527e+21
29881,63,0.0006000063158566604,9999894736830.371,2.5607653,9.990317808105801e+21
29882,63,0.00040000421056873847,14999842105334.373,2.6439654,6.660211872031098e+21
29883,46,0.0008000084211410297,7499921052633.881,2.6439654,7.101541104197726e+21
29884,56,0.0004000042105722912,14999842105201.148,2.6799654,5.262389627330569e+21
29885,58,0.0006000063158566604,9999894736830.371,2.6799654,8.467480248543188e+21
29886,55,0.0008000084211410297,7499921052633.881,2.6799654,1.0152250397069056e+22
29887,51,0.00040000421056873847,14999842105334.373,2.5529652,4.364628641761876e+21
29888,61,0.0008000084211410297,7499921052633.881,2.5529652,1.2488107017353373e+22
29889,67,0.0004000042105722912,14999842105201.148,2.4518985,7.532801988867005e+21
29890,52,0.00040000421056873847,14999842105334.373,2.5338319,4.5374686071988127e+21
29891,69,0.0004000042105722912,14999842105201.148,2.4639654,7.989233742257921e+21
29892,48,0.00040000421056873847,14999842105334.373,2.4563653,3.8662454404534265e+21
29893,48,0.0004000042105722912,14999842105201.148,2.4590319,3.8662454404877653e+21
29894,51,0.00040000421056873847,14999842105334.373,2.4208986,4.364628641761876e+21
29895,53,0.0006000063158566604,9999894736830.371,2.4208986,7.070497032746081e+21
29896,80,0.0004000042105722912,14999842105201.148,2.4760320,1.073957066802157e+22
29897,52,0.00040000421056873847,14999842105334.373,2.5574320,4.5374686071988127e+21
29898,54,0.0004000042105722912,14999842105201.148,2.6458321,4.893216885617328e+21
29899,77,0.001000010526425399,5999936842112.434,2.6458321,2.4873013472797095e+22
29900,50,0.0004000042105722912,14999842105201.148,2.5950986,4.1951447921959255e+21
29901,62,0.0006000063158531077,9999894736889.582,2.5950986,9.675681948634748e+21
29902,69,0.0004000042105722912,14999842105201.148,2.6932987,7.989233742257921e+21
29903,65,0.0006000063158566604,9999894736830.371,2.6932987,1.0634692048185188e+22
29904,63,0.001000010526425399,5999936842112.434,2.6932987,1.66505296801369e+22
29905,69,0.0004000042105722912,14999842105201.148,2.8184320,7.989233742257921e+21
29906,47,0.00040000421056873847,14999842105334.373,2.8759653,3.706829938351397e+21
29907,57,0.0004000042105722912,14999842105201.148,2.8938319,5.452010171937825e+21
29908,63,0.00140001473699769,4285669172930.9272,2.8938319,2.3310741552227148e+22
29909,64,0.0006000063158531077,9999894736889.582,2.8938319,1.0309987841209138e+22
29910,43,0.0006000063158566604,9999894736830.371,2.8938319,4.6540936324483813e+21
29911,78,0.0006000063158566604,9999894736830.371,2.8938319,1.531395654938667e+22
29912,65,0.0004000042105722912,14999842105201.148,3.0032320,7.089794698811115e+21
29913,67,0.0006000063158531077,9999894736889.582,3.0032320,1.129920298320015e+22
29914,56,0.0004000042105722912,14999842105201.148,3.0190319,5.262389627330569e+21
29915,50,0.0006000063158566604,9999894736830.371,3.0190319,6.292717188275259e+21
29916,61,0.001000010526425399,5999936842112.434,3.0190319,1.5610133771677854e+22
29917,64,0.0004000042105722912,14999842105201.148,3.0994986,6.873325227533805e+21
29918,52,0.00040000421056873847,14999842105334.373,3.0517653,4.5374686071988127e+21
29919,65,0.0006000063158566604,9999894736830.371,3.0517653,1.0634692048185188e+22
29920,57,0.00040000421056873847,14999842105334.373,2.9985653,5.452010171889402e+21
29921,49,0.0004000042105722912,14999842105201.148,2.9837653,4.029017058424967e+21
29922,50,0.0006000063158566604,9999894736830.371,2.9837653,6.292717188275259e+21
29923,64,0.001000010526425399,5999936842112.434,2.9837653,1.7183313068742943e+22
29924,78,0.001000010526425399,5999936842112.434,2.9837653,2.5523260915584e+22
29925,66,0.0006000063158566604,9999894736830.371,2.9837653,1.0964430428850811e+22
29926,67,0.0004000042105722912,14999842105201.148,3.0481653,7.532801988867005e+21
29927,56,0.001000010526425399,5999936842112.434,3.0481653,1.3155974068256316e+22
29928,63,0.0004000042105722912,14999842105201.148,3.0982320,6.660211872090251e+21
29929,58,0.00040000421056873847,14999842105334.373,3.1674986,5.6449868323287e+21
29930,60,0.0004000042105722912,14999842105201.148,3.2060319,6.041008500762133e+21
29931,59,0.0008000084211410297,7499921052633.881,3.2060319,1.1682639217255334e+22
29932,72,0.0008000084211410297,7499921052633.881,3.2060319,1.7398104482117681e+22
29933,76,0.0006000063158566604,9999894736830.371,3.2060319,1.4538693791791159e+22
29934,38,0.00040000421056873847,14999842105334.373,3.2083653,2.4231156319508454e+21
29935,50,0.0006000063158566604,9999894736830.371,3.2083653,6.292717188275259e+21
29936,65,0.0004000042105722912,14999842105201.148,3.2352320,7.089794698811115e+21
29937,64,0.00040000421056873847,14999842105334.373,3.2602320,6.873325227472758e+21
29938,74,0.0006000063158566604,9999894736830.371,3.2602320,1.3783567729198128e+22
29939,72,0.0008000084211410297,7499921052633.881,3.2602320,1.7398104482117681e+22
29940,63,0.0008000084211410297,7499921052633.881,3.2602320,1.332042374412135e+22
29941,65,0.0004000042105722912,14999842105201.148,3.2600320,7.089794698811115e+21
29942,57,0.0006000063158531077,9999894736889.582,3.2600320,8.178015257834104e+21
29943,50,0.0004000042105722912,14999842105201.148,3.2618986,4.1951447921959255e+21
29944,51,0.0006000063158566604,9999894736830.371,3.2618986,6.546942962681579e+21
29945,64,0.0012000126317097681,4999947368429.988,3.2618986,2.0619975682479324e+22
29946,66,0.0010000105264289516,5999936842091.117,3.2618986,1.8274050714772995e+22
29947,61,0.0008000084211410297,7499921052633.881,3.2618986,1.2488107017353373e+22
29948,55,0.00040000421056873847,14999842105334.373,3.2650320,5.076125198511986e+21
29949,73,0.0006000063158566604,9999894736830.371,3.2650320,1.3413555958527543e+22
29950,61,0.0006000063158566604,9999894736830.371,0.0300736,9.366080263028895e+21
29951,58,0.0006000063158566604,9999894736830.371,0.0340735,8.467480248543188e+21
29952,69,0.0006000063158531077,9999894736889.582,0.0340735,1.1983850613280445e+22
29953,71,0.0010000105264289516,5999936842091.117,0.0340735,2.1147724897422097e+22
29954,67,0.00040000421056873847,14999842105334.373,3.4083653,7.5328019888001e+21
29955,69,0.0010000105264289516,5999936842091.117,3.4083653,1.9973084355609328e+22
29956,58,0.0008000084211410297,7499921052633.881,3.4083653,1.1289973664707538e+22
29957,54,0.001000010526425399,5999936842112.434,3.4083653,1.223304221397813e+22
29958,63,0.0004000042105722912,14999842105201.148,3.4822320,6.660211872090251e+21
29959,57,0.0006000063158531077,9999894736889.582,0.2716735,8.178015257834104e+21
29960,65,0.0004000042105722912,14999842105201.148,3.5642319,7.089794698811115e+21
29961,47,0.0006000063158566604,9999894736830.371,0.3546735,5.560244907560019e+21
29962,55,0.00040000421056873847,14999842105334.373,3.6603653,5.076125198511986e+21
29963,65,0.0008000084211410297,7499921052633.881,3.6603653,1.417958939755926e+22
29964,67,0.0004000042105722912,14999842105201.148,3.7299653,7.532801988867005e+21
29965,62,0.0006000063158566604,9999894736830.371,0.3782069,9.675681948692038e+21
29966,54,0.0006000063158531077,9999894736889.582,0.3691402,7.339825328360802e+21
29967,62,0.0006000063158566604,9999894736830.371,0.4696735,9.675681948692038e+21
29968,68,0.0008000084211410297,7499921052633.881,0.4696735,1.5518679615222252e+22
29969,62,0.0008000084211410297,7499921052633.881,0.4696735,1.290090926490362e+22
29970,59,0.0006000063158566604,9999894736830.371,0.4366069,8.76197941295447e+21
29971,53,0.0004000042105722912,14999842105201.148,3.6828987,4.713664688511342e+21
29972,62,0.0006000063158566604,9999894736830.371,0.3980069,9.675681948692038e+21
29973,65,0.00040000421056873847,14999842105334.373,3.6598986,7.089794698748146e+21
29974,64,0.0006000063158566604,9999894736830.371,0.3666069,1.0309987841270184e+22
29975,59,0.00040000421056873847,14999842105334.373,3.6653653,5.841319608601726e+21
29976,58,0.0006000063158566604,9999894736830.371,0.3137402,8.467480248543188e+21
29977,78,0.0008000084211410297,7499921052633.881,0.3137402,2.0418608732485332e+22
29978,53,0.0006000063158566604,9999894736830.371,0.3425402,7.070497032746081e+21
29979,70,0.0008000084211410297,7499921052633.881,0.3425402,1.6444967585335e+22
29980,62,0.0004000042105722912,14999842105201.148,3.5230320,6.450454632480456e+21
29981,40,0.00040000421056873847,14999842105334.373,3.5220986,2.684892666981546e+21
29982,57,0.0004000042105722912,14999842105201.148,3.5184987,5.452010171937825e+21
29983,49,0.0008000084211410297,7499921052633.881,3.5184987,8.05803411681415e+21
29984,49,0.0006000063158566604,9999894736830.371,0.0043402,6.043525587619559e+21
29985,54,0.00040000421056873847,14999842105334.373,3.3702986,4.893216885573868e+21
29986,60,0.0006000063158566604,9999894736830.371,0.0355402,9.061512751116373e+21
29987,58,0.0004000042105722912,14999842105201.148,3.2719653,5.644986832378838e+21
29988,68,0.0006000063158531077,9999894736889.582,3.2719653,1.1639009711365003e+22
29989,67,0.0008000084211410297,7499921052633.881,3.2719653,1.5065603977667104e+22
29990,56,0.0004000042105722912,14999842105201.148,3.1829653,5.262389627330569e+21
29991,60,0.0008000084211410297,7499921052633.881,3.1829653,1.2082017001470612e+22
29992,44,0.0004000042105722912,14999842105201.148,3.1394320,3.248720127076525e+21
29993,71,0.0006000063158531077,9999894736889.582,3.1394320,1.26886349383631e+22
29994,72,0.0012000126317133208,4999947368415.186,3.1394320,2.6097156723215155e+22
29995,65,0.0006000063158566604,9999894736830.371,3.1394320,1.0634692048185188e+22
29996,62,0.001000010526425399,5999936842112.434,3.1394320,1.6126136581115202e+22
29997,63,0.001000010526425399,5999936842112.434,3.1394320,1.66505296801369e+22
29998,61,0.0004000042105722912,14999842105201.148,3.1344320,6.244053508704416e+21
29999,63,0.001000010526425399,5999936842112.434,3.1344320,1.66505296801369e+22
30000,74,0.0004000042105722912,14999842105201.148,3.1655653,9.189045152825955e+21
30001,76,0.00040000421056873847,14999842105334.373,3.1422986,9.692462527803382e+21
30002,62,0.0004000042105722912,14999842105201.148,3.1342319,6.450454632480456e+21
30003,70,0.0006000063158566604,9999894736830.371,3.1342319,1.2333725689019508e+22
30004,56,0.0006000063158531077,9999894736889.582,3.1342319,7.893584440925746e+21
30005,69,0.0006000063158566604,9999894736830.371,3.1342319,1.1983850613351404e+22
30006,63,0.0006000063158566604,9999894736830.371,3.1342319,9.990317808105801e+21
30007,68,0.0004000042105722912,14999842105201.148,3.2086987,7.759339807645584e+21
30008,77,0.00040000421056873847,14999842105334.373,3.1627653,9.949205389083492e+21
30009,56,0.0008000084211410297,7499921052633.881,3.1627653,1.05247792546144e+22
30010,69,0.0006000063158566604,9999894736830.371,3.1627653,1.1983850613351404e+22
30011,55,0.0004000042105722912,14999842105201.148,3.2680320,5.07612519855707e+21
30012,72,0.00040000421056873847,14999842105334.373,3.3285653,8.699052241020209e+21
30013,66,0.0004000042105722912,14999842105201.148,3.3250986,7.309620285922181e+21
30014,56,0.0008000084211410297,7499921052633.881,3.3250986,1.05247792546144e+22
30015,64,0.0006000063158531077,9999894736889.582,3.3250986,1.0309987841209138e+22
30016,63,0.0004000042105722912,14999842105201.148,3.2783653,6.660211872090251e+21
30017,54,0.0004000042105722912,14999842105201.148,3.2538319,4.893216885617328e+21
30018,61,0.00040000421056873847,14999842105334.373,3.2804986,6.244053508648958e+21
30019,52,0.0004000042105722912,14999842105201.148,3.2596986,4.537468607239113e+21
30020,63,0.0008000084211410297,7499921052633.881,3.2596986,1.332042374412135e+22
30021,81,0.0006000063158566604,9999894736830.371,3.2596986,1.651460698890959e+22
30022,69,0.00040000421056873847,14999842105334.373,3.1998986,7.989233742186964e+21
30023,50,0.0012000126317133208,4999947368415.186,3.1998986,1.2585434376550518e+22
30024,63,0.0008000084211410297,7499921052633.881,3.1998986,1.332042374412135e+22
30025,54,0.00040000421056873847,14999842105334.373,3.2200986,4.893216885573868e+21
30026,73,0.0008000084211410297,7499921052633.881,3.2200986,1.7884741278010247e+22
30027,64,0.0010000105264289516,5999936842091.117,3.2200986,1.718331306880399e+22
30028,58,0.0006000063158531077,9999894736889.582,3.2200986,8.467480248493052e+21
30029,60,0.0004000042105722912,14999842105201.148,3.1828986,6.041008500762133e+21
30030,58,0.0004000042105722912,14999842105201.148,3.1974986,5.644986832378838e+21
30031,56,0.001000010526425399,5999936842112.434,3.1974986,1.3155974068256316e+22
30032,68,0.00040000421056873847,14999842105334.373,3.2476320,7.759339807576669e+21
30033,70,0.0008000084211410297,7499921052633.881,3.2476320,1.6444967585335e+22
30034,76,0.0006000063158566604,9999894736830.371,3.2476320,1.4538693791791159e+22
30035,65,0.0004000042105722912,14999842105201.148,3.2777653,7.089794698811115e+21
30036,69,0.00040000421056873847,14999842105334.373,3.2420320,7.989233742186964e+21
30037,62,0.0008000084211410297,7499921052633.881,3.2420320,1.290090926490362e+22
30038,74,0.0004000042105722912,14999842105201.148,3.2344320,9.189045152825955e+21
30039,72,0.00040000421056873847,14999842105334.373,3.2526320,8.699052241020209e+21
30040,65,0.0004000042105722912,14999842105201.148,3.2774320,7.089794698811115e+21
30041,69,0.0004000042105722912,14999842105201.148,3.3947653,7.989233742257921e+21
30042,56,0.0006000063158531077,9999894736889.582,0.0898069,7.893584440925746e+21
30043,51,0.0008000084211410297,7499921052633.881,0.0898069,8.729257283562517e+21
30044,53,0.0004000042105722912,14999842105201.148,3.4102320,4.713664688511342e+21
30045,60,0.0016000168422820593,3749960526316.9404,3.4102320,2.4164034002941223e+22
30046,60,0.0006000063158566604,9999894736830.371,0.1224069,9.061512751116373e+21
30047,50,0.0006000063158566604,9999894736830.371,0.0949402,6.292717188275259e+21
30048,73,0.00040000421056873847,14999842105334.373,3.4024986,8.942370638965412e+21
30049,49,0.0010000105264289516,5999936842091.117,3.4024986,1.0072542646044526e+22
30050,73,0.00040000421056873847,14999842105334.373,3.4106320,8.942370638965412e+21
30051,52,0.0006000063158566604,9999894736830.371,0.1156736,6.806202910838521e+21
30052,57,0.0006000063158566604,9999894736830.371,0.0566069,8.178015257882527e+21
30053,49,0.00040000421056873847,14999842105334.373,3.3360987,4.0290170583891826e+21
30054,61,0.0004000042105722912,14999842105201.148,3.3536987,6.244053508704416e+21
